hotel,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_nights,total_guests,adr_por_pessoa,month_sin,month_cos,conjunto,prob_mlp,pred_mlp,acerto_mlp
Resort Hotel,1,36,2015,27,4,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,1,No Deposit,0,Transient,123.0,0,0,1,1,123.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,1,73,2015,27,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,73.8,0,2,1,2,36.9,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,1,33,2015,27,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,113.0,0,0,1,2,56.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,32,2015,27,4,0,1,4,0,0,FB,PRT,Complementary,Direct,0,0,0,H,2,No Deposit,0,Transient,0.0,0,1,1,4,0.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,8,2015,27,4,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,123.0,0,0,1,2,61.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,100,2015,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,73.8,1,1,2,2,36.9,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,1,2015,27,4,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,114.5,0,0,2,2,57.25,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,100,2015,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,73.8,0,2,2,2,36.9,-0.4999999999999997,-0.8660254037844388,teste,0.0010370989330112934,0.0,1.0
Resort Hotel,0,100,2015,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,73.8,0,1,2,2,36.9,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,9,2015,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,88.2,0,1,1,2,44.1,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,1,5,2015,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,97.0,0,0,1,2,48.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,0,2015,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,85.1,0,0,1,2,42.55,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,9,2015,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,89.0,0,0,1,1,89.0,-0.4999999999999997,-0.8660254037844388,teste,0.029872938990592957,0.0,1.0
Resort Hotel,0,2,2015,28,5,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,80.1,0,0,1,1,80.1,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,2,2015,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,98.0,0,0,1,2,49.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,9,2015,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,101.0,1,0,1,1,101.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,2,2015,28,5,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,0,No Deposit,0,Transient,167.0,0,1,1,2,83.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,44,2015,28,5,2,0,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,3,No Deposit,0,Transient,225.0,2,0,2,3,75.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,80,2015,28,5,2,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,97.0,1,0,2,2,48.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,97,2015,28,5,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,87.3,0,2,4,2,43.65,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,109,2015,28,5,2,3,2,1,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,85.59,1,2,5,3,28.53,-0.4999999999999997,-0.8660254037844388,teste,1.7402440165986688e-12,0.0,1.0
Resort Hotel,0,30,2015,28,5,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,123.0,0,0,5,2,61.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,64,2015,28,5,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,107.0,0,0,5,2,53.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,39,2015,28,5,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,0,No Deposit,0,Transient,163.0,0,0,6,2,81.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,90,2015,28,5,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,82.0,0,0,6,2,41.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,1,34,2015,28,5,2,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,0,No Deposit,0,Transient,163.0,0,0,6,4,40.75,-0.4999999999999997,-0.8660254037844388,teste,0.8390964865684509,1.0,1.0
Resort Hotel,1,93,2015,28,5,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,105.5,0,0,7,2,52.75,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,97,2015,28,5,2,5,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,1,No Deposit,0,Transient,164.2,1,1,7,4,41.05,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,29,2015,28,5,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,97.29,0,1,7,2,48.645,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,1,101,2015,28,5,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,114.0,0,1,7,2,57.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,27,2015,28,5,2,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Transient,98.4,0,0,7,2,49.2,-0.4999999999999997,-0.8660254037844388,teste,9.328157466370612e-05,0.0,1.0
Resort Hotel,0,8,2015,28,5,4,5,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,H,1,No Deposit,0,Transient,175.0,1,1,9,4,43.75,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,82,2015,28,5,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,63.6,1,2,10,2,31.8,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,94,2015,28,5,4,6,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,3,No Deposit,0,Transient,124.45,1,1,10,3,41.483333333333334,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,110,2015,28,5,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,110.7,0,0,11,2,55.35,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,96,2015,28,5,4,10,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Contract,74.07,0,0,14,1,74.07,-0.4999999999999997,-0.8660254037844388,teste,3.4064541978295892e-06,0.0,1.0
Resort Hotel,0,79,2015,28,5,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,134.1,0,0,14,2,67.05,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,115,2015,28,6,1,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,1,No Deposit,0,Transient,167.0,0,0,5,4,41.75,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,111,2015,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,123.0,0,2,4,2,61.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,51,2015,28,6,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,117.81,1,2,4,2,58.905,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,94,2015,28,6,1,3,3,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,171.32,0,1,4,3,57.10666666666666,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,81,2015,28,6,1,3,2,2,0,HB,CHE,Direct,Direct,0,0,0,G,0,No Deposit,0,Transient,210.0,1,0,4,4,52.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,84,2015,28,6,1,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,1,No Deposit,0,Transient,97.0,0,2,4,3,32.333333333333336,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,51,2015,28,6,1,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,117.81,0,2,4,3,39.27,-0.4999999999999997,-0.8660254037844388,teste,0.00026625540340319276,0.0,1.0
Resort Hotel,0,2,2015,28,6,1,0,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,131.0,0,0,1,3,43.666666666666664,-0.4999999999999997,-0.8660254037844388,teste,0.1640455275774002,0.0,1.0
Resort Hotel,0,7,2015,28,6,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,98.0,0,2,2,2,49.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,98,2015,28,6,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,87.3,1,1,2,2,43.65,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,95,2015,28,6,1,2,2,0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,97.0,0,1,3,2,48.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,1,48,2015,28,6,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,167.0,0,0,4,2,83.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,66,2015,28,6,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,91.5,0,0,4,2,45.75,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,104,2015,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,73.8,0,1,4,2,36.9,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,28,2015,28,6,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,123.0,0,0,5,2,61.5,-0.4999999999999997,-0.8660254037844388,teste,0.5506062507629395,1.0,0.0
Resort Hotel,0,34,2015,28,6,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,0,No Deposit,0,Transient,175.0,1,0,5,2,87.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,98,2015,28,6,1,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,117.8,1,1,6,2,58.9,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,104,2015,28,6,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,1,No Deposit,0,Transient,117.63,0,0,6,2,58.815,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,68,2015,28,6,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,185.0,0,0,7,4,46.25,-0.4999999999999997,-0.8660254037844388,teste,0.7359402775764465,1.0,0.0
Resort Hotel,1,86,2015,28,6,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,71.0,0,1,7,1,71.0,-0.4999999999999997,-0.8660254037844388,teste,0.40725210309028625,0.0,0.0
Resort Hotel,0,258,2015,28,6,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Contract,47.25,0,0,7,2,23.625,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,111,2015,28,6,3,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,151.0,0,1,8,2,75.5,-0.4999999999999997,-0.8660254037844388,teste,0.49729910492897034,1.0,0.0
Resort Hotel,1,94,2015,28,6,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,87.3,0,0,10,2,43.65,-0.4999999999999997,-0.8660254037844388,teste,0.779312014579773,1.0,1.0
Resort Hotel,0,112,2015,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,120.6,0,1,10,2,60.3,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,100,2015,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,1,No Deposit,0,Transient,63.86,0,1,10,2,31.93,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,33,2015,28,6,3,7,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,5,No Deposit,0,Transient,157.1,0,1,10,2,78.55,-0.4999999999999997,-0.8660254037844388,teste,0.23593096435070038,0.0,1.0
Resort Hotel,0,97,2015,28,6,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,91.37,0,2,10,2,45.685,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,80,2015,28,6,3,8,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient,73.0,0,0,11,1,73.0,-0.4999999999999997,-0.8660254037844388,teste,0.003911634441465139,0.0,1.0
Resort Hotel,0,90,2015,28,6,4,10,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,110.7,0,0,14,2,55.35,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,111,2015,28,6,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Contract,93.6,0,0,14,2,46.8,-0.4999999999999997,-0.8660254037844388,teste,3.1616191336070187e-06,0.0,1.0
Resort Hotel,0,65,2015,28,6,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,83.5,0,0,7,2,41.75,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,1,67,2015,28,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,73.8,0,1,2,2,36.9,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,55,2015,28,7,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,82.0,1,2,3,2,41.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,21,2015,28,7,0,3,2,1,0,HB,PRT,Direct,Direct,0,0,0,F,0,No Deposit,0,Transient,185.5,0,1,3,3,61.833333333333336,-0.4999999999999997,-0.8660254037844388,teste,0.3754478394985199,0.0,1.0
Resort Hotel,0,0,2015,28,7,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,109.8,0,3,1,1,109.8,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,0,2015,28,7,0,1,3,0,0,HB,PRT,Direct,Direct,0,0,0,C,0,No Deposit,0,Transient,195.0,1,0,1,3,65.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,8,2015,28,7,0,4,3,2,0,BB,ESP,Online TA,TA/TO,0,0,0,H,2,No Deposit,0,Transient,193.0,0,1,4,5,38.6,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,66,2015,28,7,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,97.0,0,2,4,2,48.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,88,2015,28,7,0,4,3,0,0,HB,USA,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,150.0,0,1,4,3,50.0,-0.4999999999999997,-0.8660254037844388,teste,0.00014754582662135363,0.0,1.0
Resort Hotel,0,0,2015,28,7,0,4,2,0,0,BB,NLD,Direct,Direct,0,0,0,A,2,No Deposit,0,Transient,98.0,0,0,4,2,49.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,1,43,2015,28,7,0,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,91.5,0,0,5,2,45.75,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,1,88,2015,28,7,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,139.0,0,2,7,2,69.5,-0.4999999999999997,-0.8660254037844388,teste,0.5013812780380249,1.0,1.0
Resort Hotel,0,54,2015,28,7,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,79.5,0,0,7,2,39.75,-0.4999999999999997,-0.8660254037844388,teste,4.6408989874180406e-05,0.0,1.0
Resort Hotel,1,292,2015,28,7,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Contract,47.25,0,0,7,2,23.625,-0.4999999999999997,-0.8660254037844388,teste,0.16613663733005524,0.0,0.0
Resort Hotel,0,112,2015,28,7,4,10,2,0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,126.65,0,1,14,2,63.325,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,68,2015,28,8,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,107.0,0,1,3,2,53.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,7,2015,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,131.0,1,2,4,2,65.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,1,2015,28,8,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,131.0,1,1,4,2,65.5,-0.4999999999999997,-0.8660254037844388,teste,4.667392028423478e-10,0.0,1.0
Resort Hotel,1,113,2015,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,123.0,0,1,4,2,61.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,5,2015,28,8,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,146.0,0,1,4,2,73.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,83,2015,28,8,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,110.7,0,1,4,2,55.35,-0.4999999999999997,-0.8660254037844388,teste,0.41347113251686096,1.0,0.0
Resort Hotel,1,105,2015,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,73.8,0,1,4,2,36.9,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,0,2015,28,8,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,61.0,0,0,1,1,61.0,-0.4999999999999997,-0.8660254037844388,teste,0.1604490429162979,0.0,1.0
Resort Hotel,1,1,2015,28,8,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,104.72,0,1,1,2,52.36,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,1,2015,28,8,0,2,2,0,0,BB,CHE,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,104.72,1,1,2,2,52.36,-0.4999999999999997,-0.8660254037844388,teste,1.4388581472124518e-11,0.0,1.0
Resort Hotel,1,102,2015,28,8,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,66.42,0,1,5,2,33.21,-0.4999999999999997,-0.8660254037844388,teste,0.4082123339176178,0.0,0.0
Resort Hotel,0,113,2015,28,8,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,1,No Deposit,0,Transient,77.96,1,1,6,2,38.98,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,1,280,2015,28,8,2,5,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,112.0,0,1,7,3,37.333333333333336,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,96,2015,28,8,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,107.0,0,1,7,2,53.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,394,2015,28,8,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,89.68,0,0,7,2,44.84,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,33,2015,28,8,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,155.0,0,0,7,2,77.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,82,2015,28,8,2,6,3,0,0,BB,IRL,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,112.0,0,1,8,3,37.333333333333336,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,100,2015,28,8,2,7,3,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,1,No Deposit,0,Transient-Party,130.1,0,3,9,3,43.36666666666667,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,100,2015,28,8,2,7,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient-Party,100.1,0,2,9,2,50.05,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,17,2015,28,9,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,0,No Deposit,0,Transient,123.0,0,3,1,4,30.75,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,68,2015,28,9,0,2,3,0,0,BB,ARG,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,124.0,1,1,2,3,41.333333333333336,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,12,2015,28,9,0,2,2,2,0,BB,PRT,Direct,Direct,0,0,0,H,2,No Deposit,0,Transient,146.0,1,0,2,4,36.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,1,77,2015,28,9,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient,97.0,0,0,3,2,48.5,-0.4999999999999997,-0.8660254037844388,teste,0.40380775928497314,0.0,0.0
Resort Hotel,1,24,2015,28,9,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,0,No Deposit,0,Transient,123.0,0,1,3,4,30.75,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,1,44,2015,28,9,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,153.0,0,0,3,4,38.25,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,78,2015,28,9,0,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,82.0,0,2,3,3,27.333333333333332,-0.4999999999999997,-0.8660254037844388,teste,0.5242570638656616,1.0,0.0
Resort Hotel,1,17,2015,28,9,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,105.08,0,0,4,2,52.54,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,1,103,2015,28,9,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,65.42,0,0,4,2,32.71,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,16,2015,28,9,1,3,1,0,0,BB,RUS,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,98.0,0,1,4,1,98.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,14,2015,28,9,2,3,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,75.46,1,1,5,2,37.73,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,77,2015,28,9,2,3,2,0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,65.5,0,0,5,2,32.75,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,90,2015,28,9,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,90.95,0,0,7,2,45.475,-0.4999999999999997,-0.8660254037844388,teste,0.00013221371045801789,0.0,1.0
Resort Hotel,0,90,2015,28,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Contract,93.6,0,0,7,2,46.8,-0.4999999999999997,-0.8660254037844388,teste,1.007585433399072e-05,0.0,1.0
Resort Hotel,0,90,2015,28,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Contract,119.25,0,0,7,2,59.625,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,366,2015,28,9,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Contract,134.73,0,0,7,2,67.365,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,249,2015,28,9,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,112.0,0,1,7,2,56.0,-0.4999999999999997,-0.8660254037844388,treino,,,
